angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.583577,ztf_000539_zr_c06_q4_match_programid,142862,31.726655902144852,23.7266559565594,41,0.5786989257697415,24.860577834583793,16.86057786116101,41,0.4112336063697807,0.03228866517292145,-6.866078067561059,[92 93 94 95],180.33139761401767,286.312823,10.4070689,1252.773,1457.019,58334.2561343,58334.298588,0.03876160000072559,286.3129512423570,10.4071707259713,0.017,0.017,0,4312488052489657088,286.31293474705,0.5142,10.40714172228,0.5415,0.3588,0.5720,-3.768,1.075,-6.736,1.088,0,1.83386e+02,1.90392e+00,20.029950,,,,,,,,,,0,,,,,
0.839253,ztf_000539_zr_c06_q4_match_programid,142862,31.726655902144852,23.7266559565594,41,0.5786989257697415,24.860577834583793,16.86057786116101,41,0.4112336063697807,0.03228866517292145,-6.866078067561059,[92 93 94 95],180.33139761401767,286.312823,10.4070689,1252.773,1457.019,58334.2561343,58334.298588,0.03876160000072559,286.3129582546069,10.4068774559186,0.002,0.001,0,4312488052445195136,286.31295825461,1.2772,10.40687745592,2.0141,,,,,,,1,1.47817e+02,2.17680e+00,20.264053,,,,,,,,,,0,,,,,
1.752159,ztf_000539_zr_c06_q4_match_programid,142862,31.726655902144852,23.7266559565594,41,0.5786989257697415,24.860577834583793,16.86057786116101,41,0.4112336063697807,0.03228866517292145,-6.866078067561059,[92 93 94 95],180.33139761401767,286.312823,10.4070689,1252.773,1457.019,58334.2561343,58334.298588,0.03876160000072559,286.3133104072219,10.4069847952432,0.007,0.007,90,4312488052445195264,286.31330948229,0.2235,10.40697978185,0.2408,1.0150,0.2475,-0.211,0.458,-1.164,0.456,0,5.00368e+02,1.47867e+00,18.940142,1.57281e+02,1.34116e+01,19.859695,1.00987e+03,2.58641e+01,17.251253,2.608442,,,0,,,,,
0.448839,ztf_000539_zr_c06_q4_match_programid,145257,25.412823223946273,17.412823113014632,19,0.9164643743691911,13.437353926358814,5.4373538735679325,19,0.2861765196614701,0.002509342157603798,-11.975469297587459,[43 44 45],230.25082262448078,286.5531012,10.3323705,403.261,1716.892,58334.2155324,58334.298588,0.0812036999996053,286.5529750014870,10.3323590654948,0.010,0.009,0,4312296767492715776,286.55296225253,0.2449,10.33233217858,0.2687,0.5732,0.3097,-2.913,0.593,-6.245,0.617,0,4.21884e+02,1.22093e+00,19.125381,1.02248e+02,7.53225e+00,20.327246,6.50470e+02,1.01058e+01,17.728851,2.598394,,,0,,,,,
1.098586,ztf_000539_zr_c06_q4_match_programid,145310,46.64573780364814,38.6457377436666,19,2.0339861970350843,20.272326372323175,12.272326496781298,19,0.6459119208832262,1.8753678789835078E-6,-26.373411431324964,[46 47 48],237.58064796184797,286.5525791,10.3304766,403.312,1719.882,58334.1943056,58334.298588,0.10244219999731285,286.5522691569125,10.3304888020207,0.007,0.007,90,4312296767492133120,286.55226878716,0.2191,10.33048658502,0.2339,0.3879,0.2714,-0.084,0.476,-0.515,0.447,0,5.56080e+02,1.64327e+00,18.825521,1.39090e+02,9.15908e+00,19.993153,7.26419e+02,8.61684e+00,17.608953,2.384199,,,0,,,,,
1.300488,ztf_000539_zr_c06_q4_match_programid,146807,12.429046158085164,4.429046127371204,10,0.4429046127371204,14.090778919590054,6.090778879313965,10,0.6090778879313965,2.2953064884290084,1.66173276150489,[76 77 78],607.7258508658963,286.3105073,10.2860459,1252.701,1887.788,58334.2247569,58334.298588,0.07197919999453006,286.3108721379090,10.2860863535353,0.007,0.007,0,4312292713042353280,286.31085809862,0.2130,10.28606253890,0.2397,0.9740,0.2524,-3.208,0.436,-5.531,0.456,0,5.85808e+02,1.57350e+00,18.768978,1.72491e+02,9.31994e+00,19.759476,7.11118e+02,9.10142e+00,17.632067,2.127409,,,0,,,,,
0.143034,ztf_000539_zr_c06_q4_match_programid,148977,16.04719685629141,8.047196836511104,29,0.27748954608658977,30.775237206820442,22.775237202649674,29,0.7853530069879198,1578.1683403276193,14.728040350529032,[84 85 86],164.8835384607785,286.3169195,10.2227443,1229.85,2112.828,58334.229375,58334.298588,0.06736109999474138,286.3168795508684,10.2227385611559,0.008,0.007,0,4312290002933396608,286.31688982518,0.2209,10.22273528446,0.2499,1.1522,0.2701,2.348,0.462,-0.761,0.488,0,5.21921e+02,1.50147e+00,18.894354,1.35618e+02,6.91547e+00,20.020594,6.94199e+02,1.32260e+01,17.658210,2.362383,,,0,,,,,
0.947573,ztf_000539_zr_c06_q4_match_programid,150962,18.075130624821465,10.075130541259657,12,0.8395942117716381,11.045313496827703,3.0453134749377835,12,0.25377612291148194,0.029750523098658912,-7.029817127993763,[58 59 60],594.4434041274656,286.3100256,10.1659897,1252.789,2314.923,58334.2303009,58334.298588,0.06644679999590153,286.3098896094664,10.1662163379473,0.008,0.007,0,4312286601319188352,286.30987713237,0.2130,10.16619503056,0.2423,-0.0213,0.2692,-2.852,0.465,-4.949,0.542,0,5.39676e+02,1.60210e+00,18.858034,1.10542e+02,1.37540e+01,20.242570,9.40761e+02,3.41219e+01,17.328222,2.914349,,,0,,,,,
1.636780,ztf_000539_zr_c06_q4_match_programid,150962,18.075130624821465,10.075130541259657,12,0.8395942117716381,11.045313496827703,3.0453134749377835,12,0.25377612291148194,0.029750523098658912,-7.029817127993763,[58 59 60],594.4434041274656,286.3100256,10.1659897,1252.789,2314.923,58334.2303009,58334.298588,0.06644679999590153,286.3104858767256,10.1659514670792,0.007,0.007,0,4312286601319184128,286.31047998440,0.2009,10.16593177564,0.2295,-0.2657,0.2455,-1.347,0.421,-4.573,0.454,0,5.34355e+02,1.39082e+00,18.868792,1.59329e+02,8.79648e+00,19.845650,7.22332e+02,3.35953e+01,17.615078,2.230572,,,0,,,,,
0.912379,ztf_000539_zr_c06_q4_match_programid,150963,10.203308431276916,2.2033084495943127,8,0.2754135561992891,8.884564974074388,0.8845649718543379,8,0.11057062148179224,0.5171761594309837,-1.3187434572025278,[84 85 86],702.7536340270203,286.3102298,10.1659779,1252.733,2315.008,58334.2339931,58334.298588,0.06275469999673078,286.3104858767256,10.1659514670792,0.007,0.007,0,4312286601319184128,286.31047998440,0.2009,10.16593177564,0.2295,-0.2657,0.2455,-1.347,0.421,-4.573,0.454,0,5.34355e+02,1.39082e+00,18.868792,1.59329e+02,8.79648e+00,19.845650,7.22332e+02,3.35953e+01,17.615078,2.230572,,,0,,,,,
1.479845,ztf_000539_zr_c06_q4_match_programid,150963,10.203308431276916,2.2033084495943127,8,0.2754135561992891,8.884564974074388,0.8845649718543379,8,0.11057062148179224,0.5171761594309837,-1.3187434572025278,[84 85 86],702.7536340270203,286.3102298,10.1659779,1252.733,2315.008,58334.2339931,58334.298588,0.06275469999673078,286.3098896094664,10.1662163379473,0.008,0.007,0,4312286601319188352,286.30987713237,0.2130,10.16619503056,0.2423,-0.0213,0.2692,-2.852,0.465,-4.949,0.542,0,5.39676e+02,1.60210e+00,18.858034,1.10542e+02,1.37540e+01,20.242570,9.40761e+02,3.41219e+01,17.328222,2.914349,,,0,,,,,
0.693377,ztf_000539_zr_c06_q4_match_programid,152673,93.55588366552017,85.55588150887033,43,1.9896716629969844,89.95522566830708,81.95522355455758,43,1.905935431501339,0.16524451406269985,-3.6006579972130908,[127 128 129 130],5150.264109612375,286.1390374,10.1162994,1859.908,2491.931,58334.2865972,58334.298588,0.002766199999314267,286.1392227426022,10.1163610807589,0.025,0.023,0,4310788379292038016,286.13921734768,0.6416,10.11631784882,0.7529,1.1623,1.1253,-1.234,1.459,-10.041,1.597,0,1.86126e+02,1.58472e+00,20.013850,6.48447e+01,2.77732e+00,20.821703,3.34612e+02,6.78517e+00,18.450565,2.371138,,,0,,,,,
0.457986,ztf_000539_zr_c06_q4_match_programid,153619,17.522391568235406,9.522391455854152,19,0.5011784976765343,13.578524071900993,5.578524086704129,19,0.29360653087916466,0.1391874423481798,-3.9438674963344127,[72 73 74],-25.97920099042247,286.3091935,10.0847225,1251.905,2603.457,58334.2182986,58334.298588,0.07843750000029104,286.3093216562839,10.0847062508147,0.004,0.004,90,4312284947745813248,286.30931704762,0.1350,10.08468480493,0.1299,0.4456,0.1843,-1.054,0.272,-4.981,0.254,0,1.41324e+03,2.34914e+00,17.812830,3.48965e+02,6.35752e+00,18.994432,1.76560e+03,1.64982e+01,16.644690,2.349743,,,0,,,,,
0.815447,ztf_000539_zr_c06_q4_match_programid,157963,13.998836345177857,5.998836453398589,7,0.8569766361997984,14.033720776388662,6.0337208878813975,7,0.8619601268401996,1.0175952193281417,0.034884431210805644,[76 77 78 79],738.1790670343639,286.5598637,10.7859372,403.226,102.023,58334.2847454,58334.2930556,0.002766199999314267,286.5596430529737,10.7858714120927,0.012,0.012,0,4312527669235256576,286.55964594983,0.3215,10.78586930179,0.3361,0.5247,0.4540,0.661,0.744,-0.490,0.783,0,4.32866e+02,1.53123e+00,19.097483,1.13286e+02,1.13029e+01,20.215948,5.66899e+02,1.35982e+01,17.878155,2.337793,,,0,,,,,
1.405620,ztf_000539_zr_c06_q4_match_programid,164827,9.504688996758944,1.5046890260603178,9,0.16718766956225753,10.574942674984458,2.574942724911304,9,0.2861047472123671,1.707664827209769,1.070253678225514,[78 79 80],513.92977139446,286.3110375,10.3599187,1252.701,1625.081,58334.2266088,58334.298588,0.07013889999507228,286.3114337041246,10.3598952490024,0.005,0.004,0,4312481279287599360,286.31141573994,0.1322,10.35988116575,0.1471,0.3514,0.1544,-4.104,0.281,-3.271,0.311,0,1.02997e+03,1.68877e+00,18.156307,2.09065e+02,7.94400e+00,19.550686,1.51782e+03,3.39146e+01,16.808870,2.741816,,,0,,,,,
0.646060,ztf_000539_zr_c06_q4_match_programid,167511,32.344475240860646,24.344475280485234,68,0.3580069894189005,33.765460801891024,25.765460857846833,68,0.3789038361448064,2.0349938169073765,1.4209855610303777,[142 143 144 145 146 147 148],886.551574356601,286.3129862,10.2096667,1252.667,2156.522,58334.2847454,58334.298588,0.001840299999457784,286.3131653386241,10.2097002240330,0.005,0.005,0,4312289964261763584,286.31315152300,0.1469,10.20967026818,0.1675,-0.0394,0.1889,-3.158,0.302,-6.957,0.307,0,9.39014e+02,2.11739e+00,18.256685,1.55815e+02,8.63632e+00,19.869864,1.35374e+03,1.30296e+01,16.933086,2.936777,,,0,,,,,
0.211366,ztf_000539_zr_c06_q4_match_programid,168940,299.97083348506266,291.9708345639434,27,10.813734613479385,321.1786101260941,313.178611295896,27,11.599207825773927,40291.19833630952,21.207776641031444,[119 120 121],647.221641161581,286.4458387,10.1339275,783.494,2424.978,58334.2616782,58334.298588,0.035069499994278885,286.4458890584870,10.1339589600866,0.005,0.005,90,4312286803164690688,286.44587797746,0.1622,10.13393340395,0.1672,0.2186,0.1848,-2.534,0.316,-5.936,0.308,0,1.05267e+03,1.73399e+00,18.132631,1.47952e+02,9.46423e+00,19.926086,1.59989e+03,1.42057e+01,16.751692,3.174395,,,0,,,,,
0.144594,ztf_000539_zr_c06_q4_match_programid,168946,73.5273676873788,65.52736762170183,43,1.5238922702721356,21.682563178097148,13.682563245699617,43,0.3181991452488283,5.521330485830694E-12,-51.84480450928165,[101 102 103 104],253.9375078809707,286.183048,10.1351582,1699.388,2426.992,58334.2459838,58334.298588,0.049837999998999294,286.1830728002366,10.1351900938784,0.004,0.004,90,4310788757249052672,286.18305607347,0.1271,10.13516845526,0.1336,0.5068,0.1854,-3.824,0.264,-5.026,0.248,0,1.32148e+03,1.86985e+00,17.885715,3.42056e+02,1.40068e+01,19.016144,1.77150e+03,2.64601e+01,16.641064,2.375080,,,0,,,,,
1.264382,ztf_000539_zr_c06_q4_match_programid,168946,73.5273676873788,65.52736762170183,43,1.5238922702721356,21.682563178097148,13.682563245699617,43,0.3181991452488283,5.521330485830694E-12,-51.84480450928165,[101 102 103 104],253.9375078809707,286.183048,10.1351582,1699.388,2426.992,58334.2459838,58334.298588,0.049837999998999294,286.1832396033562,10.1348619256175,0.002,0.002,90,4310788757249052800,286.18323960336,2.4676,10.13486192562,2.2296,,,,,,,0,1.59226e+02,1.36665e+00,20.183332,,,,,,,,,,0,,,,,
0.430633,ztf_000539_zr_c06_q4_match_programid,173522,14.127188901654403,6.127188807518516,16,0.38294930046990727,17.02542097733439,9.025420818195531,16,0.5640888011372207,4.259347748338585,2.8982320756799886,[68 69 70],258.38054661150454,286.3123648,10.6246589,1251.924,683.216,58334.2146065,58334.298588,0.08212970000022324,286.3124829921292,10.6246874396380,0.004,0.004,90,4312507259540596864,286.31246923763,0.1312,10.62466260008,0.1465,0.6437,0.1529,-3.140,0.282,-5.769,0.270,0,1.09133e+03,1.98740e+00,18.093472,2.88589e+02,8.08854e+00,19.200690,1.28874e+03,9.59958e+00,16.986507,2.214182,,,0,,,,,
0.321095,ztf_000539_zr_c06_q4_match_programid,175307,159.24027655760824,151.24027524269485,45,3.360895005393219,78.62162508542447,70.62162429043924,45,1.5693694286764277,3.1180441735344736E-18,-80.61865147218377,[112 113 114 115],467.66992209125476,286.0546954,10.4220337,2155.854,1408.941,58334.2552083,58334.298588,0.04060190000018338,286.0547583991996,10.4219695411069,0.008,0.007,0,4312496470586148480,286.05475131692,0.2100,10.42193894514,0.2622,-0.2673,0.2707,-1.618,0.443,-7.106,0.520,0,5.42733e+02,1.60289e+00,18.851900,1.42947e+02,2.23537e+01,19.963451,1.05944e+03,2.11244e+01,17.199232,2.764219,,,0,,,,,
0.731145,ztf_000539_zr_c06_q4_match_programid,175307,159.24027655760824,151.24027524269485,45,3.360895005393219,78.62162508542447,70.62162429043924,45,1.5693694286764277,3.1180441735344736E-18,-80.61865147218377,[112 113 114 115],467.66992209125476,286.0546954,10.4220337,2155.854,1408.941,58334.2552083,58334.298588,0.04060190000018338,286.0547529335733,10.4222287540974,0.023,0.019,0,4312496470626414464,286.05475662132,0.5548,10.42222638616,0.6361,1.1814,0.6832,0.842,1.224,-0.550,1.514,0,2.03400e+02,1.44615e+00,19.917490,,,,,,,,,,0,,,,,
1.302679,ztf_000539_zr_c06_q4_match_programid,175815,49.06297120298506,41.06297119081885,83,0.49473459266046804,47.927140608843075,39.92714059864811,83,0.4810498867307001,0.5667056209753243,-1.1358305941419857,[71 72 73 74],1298.295678013109,286.312798,10.3699449,1252.79,1589.004,58334.2579861,58334.298588,0.027685199995175935,286.3131649110873,10.3699188717611,0.005,0.005,0,4312481313660078464,286.31314922123,0.1646,10.36989556032,0.1865,0.4693,0.1913,-3.585,0.336,-5.414,0.338,0,7.55169e+02,1.50503e+00,18.493256,1.55512e+02,1.21602e+01,19.871979,1.11668e+03,2.45626e+01,17.142101,2.729878,,,0,,,,,
1.119619,ztf_000539_zr_c06_q4_match_programid,176145,101.89373945787821,93.89374008816644,52,1.8056488478493546,42.77513312445653,34.775133223775995,52,0.6687525619956922,1.4539777003190234E-13,-59.11860633342168,[26 27 28 29],2345.2181061760452,286.0549303,10.3388206,2144.933,1702.555,58334.2035417,58334.298588,0.08951389999856474,286.0550674405212,10.3385403814100,0.019,0.018,0,4312483654397113856,286.05505724658,0.5680,10.33852440324,0.5751,-0.5611,0.8429,-2.329,1.145,-3.711,1.217,0,1.93908e+02,1.29746e+00,19.969380,7.48734e+01,4.95965e+00,20.665570,2.57840e+02,6.17078e+00,18.733545,1.932024,,,0,,,,,
0.170701,ztf_000539_zr_c06_q4_match_programid,180233,131.6223766989357,123.62237715714902,24,5.150932381547876,50.85430542106813,42.854305575781964,24,1.7855960656575818,2.8935844709680486E-18,-80.76807127786758,[57 58 59],1067.975401971634,286.5486428,10.7279647,428.663,310.579,58334.2155324,58334.298588,0.0812036999996053,286.5486875848096,10.7279470314701,0.066,0.064,0,4312520728572546944,286.54868177224,2.1509,10.72791969185,2.1179,-2.1370,2.5607,-1.326,4.102,-6.350,4.246,0,8.76863e+01,1.73061e+00,20.831036,6.57055e+01,1.10679e+01,20.807384,2.48850e+02,2.53457e+01,18.772076,2.035309,,,0,,,,,
0.494089,ztf_000539_zr_c06_q4_match_programid,182298,331.0780003690599,323.0780022635136,28,11.538500080839771,46.70531573549741,38.70531540664297,28,1.3823326930943918,1.7752361367177404E-62,-284.37268463356247,[44 45 46],1531.0515621649704,286.0558185,10.3390436,2141.912,1702.141,58334.2053819,58334.298588,0.09043989999918267,286.0559238318700,10.3389536040290,0.021,0.019,90,4312483757476328704,286.05590208171,0.6884,10.33892269730,0.6466,0.9388,0.9921,-4.970,1.327,-7.178,1.241,0,2.02376e+02,1.46275e+00,19.922966,7.04770e+01,8.44190e+00,20.731270,3.40626e+02,8.04878e+00,18.431225,2.300045,,,0,,,,,
0.595208,ztf_000539_zr_c06_q4_match_programid,183811,15.059398791107835,7.059398929663142,13,0.5430306868971647,15.227159399614163,7.227159539616496,13,0.5559353492012689,1.0874987170470587,0.16776060850632746,[133 134 135],496.51679000781746,286.3118571,10.0678867,1252.757,2661.027,58334.2829051,58334.2912037,0.005532399998628534,286.3116933297386,10.0679232347504,0.004,0.004,0,4310783672008546432,286.31169332974,3.6716,10.06792323475,4.0972,,,,,,,0,8.72538e+01,1.64870e+00,20.836405,,,,,,,,,,0,,,,,
0.613159,ztf_000539_zr_c06_q4_match_programid,183811,15.059398791107835,7.059398929663142,13,0.5430306868971647,15.227159399614163,7.227159539616496,13,0.5559353492012689,1.0874987170470587,0.16776060850632746,[133 134 135],496.51679000781746,286.3118571,10.0678867,1252.757,2661.027,58334.2829051,58334.2912037,0.005532399998628534,286.3120287634708,10.0678656813418,0.006,0.006,0,4310783672008546560,286.31203038859,0.1774,10.06784573270,0.2183,-0.0640,0.2232,0.372,0.386,-4.633,0.390,0,1.17889e+03,1.79223e+00,18.009684,2.40407e+02,5.49456e+00,19.399020,1.73723e+03,1.49719e+01,16.662277,2.736742,,,0,,,,,
1.299610,ztf_000539_zr_c06_q4_match_programid,184673,235.07240632506978,227.07240925796762,39,5.822369468153016,197.6470396349454,189.64704215849946,39,4.862744670730756,7.467665935489088E-9,-37.42536669012438,[124 125 126],3110.413668588758,285.8870512,10.703455,2751.072,409.129,58334.2856713,58334.2976736,0.0036920999991707504,285.8871227675292,10.7031009128720,0.013,0.010,0,4312552717499401600,285.88712167398,0.2937,10.70308679697,0.3729,0.2612,0.3665,-0.250,0.666,-3.279,0.810,0,3.16437e+02,1.29614e+00,19.437647,1.19185e+02,9.61638e+00,20.160833,3.89626e+02,1.26262e+01,18.285300,1.875534,,,0,,,,,
0.625170,ztf_000539_zr_c06_q4_match_programid,5,9.692479675457603,1.6924797007324988,4,0.4231199251831247,9.322834475776954,1.3228344774863707,4,0.3307086193715927,0.8312517349633266,-0.36964519968064913,[37 38 39],475.9325992859446,286.5559155,10.8020274,403.377,43.339,58334.1943056,58334.298588,0.10244219999731285,286.5557406466281,10.8020530398834,0.016,0.016,0,4312527905454362368,286.55572835632,0.4363,10.80203113990,0.4734,0.5202,0.6170,-2.804,1.008,-5.086,1.022,0,3.18617e+02,1.68835e+00,19.430195,9.44150e+01,1.10149e+01,20.413786,4.54602e+02,1.46053e+01,18.117844,2.295942,,,0,,,,,
0.573517,ztf_000539_zr_c06_q4_match_programid,1628,18.1128130198091,10.112812888806838,21,0.48156251851461135,15.400551377876345,7.400551316409294,21,0.35240720554329974,0.25765576710672244,-2.712261641932754,[69 70 71],203.84027702381763,286.5570158,10.7996797,403.232,56.092,58334.2266088,58334.298588,0.07013889999507228,286.5568756865803,10.7995994675969,0.014,0.013,0,4312527909788495872,286.55686833041,0.3748,10.79960765509,0.4139,0.9251,0.5385,-1.678,0.870,1.902,0.888,0,4.23832e+02,3.05433e+00,19.120382,1.05308e+02,7.20835e+00,20.295240,5.98065e+02,1.37706e+01,17.820050,2.475191,,,0,,,,,
0.498517,ztf_000539_zr_c06_q4_match_programid,3252,28.56702599561811,20.567026216490493,25,0.8226810486596198,23.966009766784047,15.966009939977488,25,0.6386403975990995,0.10020791369910871,-4.601016228834062,[43 44 45],871.8592457299038,286.5559061,10.795606,403.453,66.529,58334.1961458,58334.298588,0.09874999999738066,286.5557651610538,10.7956030010924,0.031,0.030,0,4312527669235402240,286.55578796250,0.8751,10.79555397253,0.8824,-6.5625,1.2535,5.202,1.910,-11.387,1.972,0,2.72240e+02,4.05005e+00,19.600988,9.57489e+01,1.25527e+01,20.398554,4.10382e+02,7.64392e+00,18.228950,2.169603,,,0,,,,,
0.698581,ztf_000539_zr_c06_q4_match_programid,8688,80.86828052844338,72.86828034782289,59,1.2350555991156422,59.70263845597637,51.70263882931634,59,0.8763159123612939,2.534773867029839E-5,-21.16564207246701,[47 48 49],5349.720103448213,286.076978,10.2726666,2065.999,1936.002,58334.1961458,58334.298588,0.061828699996112846,286.0769735294198,10.2728606002785,0.013,0.011,0,4310981309212125696,286.07696359330,0.3408,10.27283656061,0.4197,0.2512,0.5271,-2.271,0.727,-5.583,0.836,0,3.34498e+02,1.46879e+00,19.377382,7.30480e+01,7.39738e+00,20.692368,4.60456e+02,8.16211e+00,18.103949,2.588419,,,0,,,,,
0.811717,ztf_000539_zr_c06_q4_match_programid,16852,58.772066180163485,50.77206639565687,11,4.6156423996051705,18.41454256522704,10.414542596284152,11,0.9467765996621956,1.7237532395374618E-9,-40.35752361493644,[39 40 41],1824.0165062071478,285.8320199,10.3438065,2928.401,1691.566,58334.229375,58334.2801389,0.04891199999838136,285.8320528457857,10.3435833646935,0.007,0.006,0,4310995224939547776,285.83205284579,6.1835,10.34358336469,6.6227,,,,,,,0,9.83047e+01,1.62464e+00,20.706930,1.97603e+01,7.59060e+00,22.111906,1.58699e+02,9.19841e+00,19.260485,2.851421,,,0,,,,,
